Date,Price,High,Low,Close,,Volume
03-12-2023,2165.895752,2213.175781,2151.720947,2193.69165,,8278465782
04-12-2023,2193.66333,2273.069824,2193.007324,2243.21582,,16149367134
05-12-2023,2243.092529,2306.570313,2191.17627,2293.841797,,15383072559
06-12-2023,2293.628174,2310.713135,2225.081055,2231.661377,,12790612571
07-12-2023,2233.217773,2380.729736,2225.050537,2357.57959,,14766891042
08-12-2023,2357.169189,2387.514404,2340.92041,2358.731934,,12543458699
09-12-2023,2358.686035,2401.760498,2331.666016,2341.175293,,10613312823
10-12-2023,2341.440186,2376.749756,2323.405762,2352.462646,,7369608905
11-12-2023,2352.496582,2354.914063,2160.358154,2224.578857,,17989249470
12-12-2023,2224.391113,2242.55127,2166.77002,2202.038086,,11391132228
13-12-2023,2202.600342,2283.099121,2150.754395,2260.648682,,12576395493
14-12-2023,2260.736084,2331.601563,2239.366211,2316.579102,,12608711052
15-12-2023,2316.110352,2316.892822,2214.263184,2219.337402,,10259157898
16-12-2023,2220.415527,2260.809814,2213.550781,2226.926514,,6866555430
17-12-2023,2226.892578,2244.366455,2195.761719,2196.481201,,7410453853
18-12-2023,2195.341797,2222.019287,2120.127441,2217.273438,,10366536490
19-12-2023,2218.240967,2253.348877,2139.723389,2177.872559,,10619179629
20-12-2023,2177.239502,2263.329102,2161.21875,2201.911377,,12652290807
21-12-2023,2201.790039,2278.121582,2184.856689,2239.54248,,12616530536
22-12-2023,2239.598145,2341.94751,2233.532715,2326.524902,,16137246310
23-12-2023,2326.71582,2332.072021,2270.428955,2309.046387,,7995772945
24-12-2023,2309.626709,2325.705078,2249.984375,2265.692139,,9450799236
25-12-2023,2265.340576,2303.551025,2254.574463,2272.561768,,8036302656
26-12-2023,2272.21875,2274.557373,2180.225342,2231.465332,,10668581464
27-12-2023,2231.393066,2392.608643,2215.140381,2378.73999,,14161342927
28-12-2023,2380.200684,2445.017578,2338.703857,2347.566162,,15660799060
29-12-2023,2346.84375,2386.004639,2262.97583,2300.690674,,12536968996
30-12-2023,2300.399658,2322.021484,2270.011963,2292.06543,,6888195427
31-12-2023,2291.945313,2318.512939,2261.394287,2281.471191,,6871481744
01-01-2024,2282.870361,2352.327881,2267.018066,2352.327881,,6906765990
02-01-2024,2352.593506,2431.212402,2348.892334,2355.836426,,12910543630
03-01-2024,2355.981445,2385.117676,2113.925293,2210.761963,,19332933581
04-01-2024,2210.529053,2294.608154,2204.865723,2269.038086,,11044564896
05-01-2024,2269.409424,2276.764648,2209.537109,2268.647217,,10860953290
06-01-2024,2269.540039,2271.359375,2219.781982,2241.624756,,5970741680
07-01-2024,2242.012695,2257.12793,2211.5625,2222.865967,,6490053615
08-01-2024,2222.857666,2358.815674,2171.993652,2333.032715,,13830287095
