Date,Price,High,Low,Close,,Volume
25-01-2024,2233.969971,2240.380859,2173.686523,2217.710205,,9302247037
26-01-2024,2217.441895,2280.383789,2196.140137,2267.199707,,9975117607
27-01-2024,2267.319336,2282.544434,2252.385254,2267.885986,,5144367230
28-01-2024,2268.192871,2306.898682,2242.683838,2257.20874,,7296214994
29-01-2024,2256.995361,2320.027344,2237.71167,2317.064209,,8948195551
30-01-2024,2317.435791,2388.870605,2298.281982,2344.493652,,10173440062
31-01-2024,2343.558838,2349.611328,2264.443604,2282.544434,,10807883277
01-02-2024,2282.175293,2309.842529,2243.571777,2303.824707,,8895583113
02-02-2024,2303.706055,2323.053467,2282.230225,2308.038086,,7186143091
03-02-2024,2307.980225,2327.346924,2293.538086,2296.03833,,4647754021
04-02-2024,2296.116943,2309.01123,2272.304932,2289.546143,,5438100035
05-02-2024,2289.205566,2334.676758,2270.067871,2298.888916,,7277068110
06-02-2024,2298.955078,2389.826172,2296.788574,2372.201904,,9520885493
07-02-2024,2372.262695,2442.63623,2353.706055,2423.745117,,9660628536
08-02-2024,2424.080078,2459.556641,2414.749512,2419.906494,,9941841732
09-02-2024,2419.773682,2522.724609,2419.362793,2487.515625,,13634203177
10-02-2024,2487.650391,2516.719727,2475.857666,2501.228271,,6474444159
11-02-2024,2501.129883,2537.679199,2495.214355,2507.570557,,7347245813
12-02-2024,2507.578857,2663.842773,2473.812012,2658.115967,,13022696866
13-02-2024,2659.586182,2686.455078,2599.169434,2642.185303,,18271237044
14-02-2024,2641.685303,2786.893555,2621.025391,2777.902344,,21448973822
15-02-2024,2777.601318,2865.845459,2764.010498,2824.378906,,23734481937
16-02-2024,2825.480713,2858.450439,2760.331055,2803.691406,,17057114638
17-02-2024,2803.73584,2805.128662,2724.386963,2786.672607,,17932379943
18-02-2024,2786.709717,2892.843506,2767.913086,2878.998047,,23355830478
19-02-2024,2881.296875,2983.370605,2860.263672,2943.574707,,15163110589
20-02-2024,2944.106445,3031.524414,2879.90332,3013.503662,,20341598470
21-02-2024,3015.65332,3017.19043,2875.418457,2970.355469,,18897136867
22-02-2024,2969.599854,3030.666016,2907.109375,2971.007324,,18058908246
23-02-2024,2970.139648,2991.32959,2906.58374,2921.658203,,12822717059
24-02-2024,2921.962891,3003.195068,2907.700684,2992.385986,,10701688842
25-02-2024,2992.366699,3117.428955,2984.393066,3112.697266,,14620450464
26-02-2024,3112.529053,3197.375,3037.95459,3178.993652,,17504464351
27-02-2024,3178.405029,3287.958008,3167.830566,3244.519287,,21090315368
28-02-2024,3243.893311,3485.450928,3201.575928,3385.703857,,32885894265
29-02-2024,3386.802734,3518.969238,3303.905273,3341.919678,,28469171094
01-03-2024,3341.96582,3452.626221,3341.851074,3435.053955,,16880101987
02-03-2024,3436.15918,3459.747314,3398.898926,3422.049805,,12024340617
03-03-2024,3422.875244,3491.168457,3372.214111,3490.993652,,13643324467
04-03-2024,3489.340088,3641.459229,3446.017578,3630.433838,,26772963830
05-03-2024,3631.928955,3828.159668,3224.119385,3554.9646,,47706899137
06-03-2024,3554.067871,3901.434326,3502.80249,3819.226318,,34938642613
07-03-2024,3818.311035,3939.593994,3738.685303,3874.347656,,22457177587
08-03-2024,3874.830811,3998.826416,3828.363281,3892.061035,,26135487051
09-03-2024,3892.119141,3950.396484,3880.658936,3915.418945,,11926623780
10-03-2024,3915.590576,3968.723633,3800.564453,3881.193115,,15783924355
11-03-2024,3881.237793,4087.050049,3745.125244,4066.445068,,28806262507
12-03-2024,4066.69043,4092.28418,3831.889893,3980.273193,,26917010932
13-03-2024,3980.265137,4083.007324,3936.627197,4006.457031,,22028114691
14-03-2024,4005.745117,4011.102783,3721.788574,3883.140381,,25434810823
15-03-2024,3882.856934,3928.775635,3571.774658,3735.220215,,33505075433
16-03-2024,3736.10498,3780.894531,3468.079346,3522.860107,,20199855932
17-03-2024,3523.029785,3676.263428,3414.172363,3642.413086,,19938757095
18-03-2024,3642.298828,3642.49707,3456.091309,3517.985107,,21162220224
19-03-2024,3518.347656,3546.582275,3149.286865,3157.618164,,34166976701
20-03-2024,3158.396729,3534.826416,3059.654785,3513.393066,,36605316331
21-03-2024,3514.017578,3586.905029,3412.222656,3492.991211,,22213647922
22-03-2024,3492.897949,3541.898193,3254.969238,3333.687988,,20574952329
23-03-2024,3335.592529,3433.758057,3273.115479,3336.593994,,13242137554
24-03-2024,3336.666016,3470.344482,3301.277344,3454.636475,,12156660941
25-03-2024,3454.885742,3657.118896,3421.790527,3590.883789,,18603921705
26-03-2024,3591.085205,3678.789795,3545.428711,3587.504883,,18505553577
27-03-2024,3587.313721,3664.383057,3460.393555,3500.115234,,18753082145
28-03-2024,3500.216064,3609.705322,3465.332275,3561.293945,,16419674157
29-03-2024,3561.011719,3583.701416,3475.725586,3511.806152,,12712701619
30-03-2024,3511.827637,3566.084473,3489.9021,3507.944336,,9389066783
31-03-2024,3507.95166,3655.218994,3507.242676,3647.856445,,10499881424
01-04-2024,3647.81958,3648.12915,3418.695313,3505.030029,,16002098681
02-04-2024,3504.818359,3506.962891,3215.985107,3277.234619,,22076539151
03-04-2024,3277.324219,3368.111572,3205.64917,3311.441895,,16010734587
04-04-2024,3311.495361,3443.20752,3253.319336,3330.040527,,14476330517
05-04-2024,3330.005859,3345.666504,3214.244141,3318.885254,,15214447092
06-04-2024,3318.864746,3397.592529,3308.983398,3354.183838,,8956926798
07-04-2024,3354.213867,3458.508301,3346.114746,3453.494629,,9931108526
08-04-2024,3453.498779,3727.616455,3409.511719,3695.292725,,19055143129
09-04-2024,3695.341797,3724.922363,3455.107666,3505.16333,,18279773833
10-04-2024,3505.156006,3561.516357,3415.18042,3543.737061,,16872482726
11-04-2024,3543.452148,3616.194336,3477.171143,3505.247803,,14076734489
12-04-2024,3505.329834,3552.589111,3103.430176,3243.034912,,22104869556
13-04-2024,3242.940918,3299.663818,2862.393555,3004.900391,,29930408174
14-04-2024,3005.547607,3174.666504,2914.422852,3156.941895,,25486284994
15-04-2024,3156.830078,3277.561523,3026.538818,3101.600342,,21925843181
16-04-2024,3101.140625,3127.160889,2997.754639,3084.920166,,19441391169
17-04-2024,3084.923584,3123.669678,2918.553711,2984.727539,,17711869375
18-04-2024,2984.705322,3094.842041,2956.127441,3066.027588,,15183777035
19-04-2024,3065.953125,3127.11499,2868.795898,3059.278564,,20399982867
20-04-2024,3059.478027,3170.672852,3021.784912,3157.627197,,9918642130
21-04-2024,3157.571045,3197.506348,3119.552002,3147.288574,,9394387894
22-04-2024,3147.663574,3236.65918,3131.367432,3201.6521,,12063858733
23-04-2024,3201.588623,3264.419434,3154.589844,3219.911621,,11054442653
24-04-2024,3219.957031,3292.921631,3105.982178,3139.805176,,14000234760
25-04-2024,3139.624268,3190.976318,3074.804688,3156.509521,,13989030260
26-04-2024,3156.384033,3166.188721,3103.104004,3130.164795,,10622333862
27-04-2024,3129.727051,3279.451172,3071.340088,3252.168213,,11820785577
28-04-2024,3252.245605,3351.176514,3249.14917,3262.774658,,11379192678
29-04-2024,3262.34082,3285.46875,3116.199951,3215.428955,,15032246816
30-04-2024,3215.381104,3249.378418,2918.22876,3012.286865,,18266894653
